endTime,artistName,trackName,msPlayed
2023-12-25 17:31,Tom Waits,New Coat Of Paint,202960
2023-12-25 17:36,Buffalo Springfield,Bluebird,275760
2023-12-25 17:42,Bob Dylan,Ballad of a Thin Man,356706
2023-12-25 17:48,Led Zeppelin,The Battle of Evermore - Remaster,351677
2023-12-25 17:50,Jethro Tull,Cheap Day Return,80880
2023-12-25 17:54,Traffic,(Roamin' Thro' The Gloamin' With) 40.000 Headman,194400
2023-12-25 17:57,Buffalo Springfield,Mr. Soul,172400
2023-12-25 18:15,"Crosby, Stills & Nash",Long Time Gone - 2005 Remaster,68930
2023-12-25 19:29,Zupfgeigenhansel,Sog nischt kejnmol,3291
2023-12-25 19:29,Zupfgeigenhansel,Lomir sich iberbetn,3404
2023-12-25 19:29,Zupfgeigenhansel,Wenn ich einmal der Herrgot wär',1873
2023-12-25 19:32,Zupfgeigenhansel,"Es, es, es und es",187240
2023-12-25 19:35,Zupfgeigenhansel,"Andre, die das Land so sehr nicht liebten - Live",201653
2023-12-25 19:36,Zupfgeigenhansel,Mein Michel,3346
2023-12-25 19:38,Zupfgeigenhansel,Dire-gelt,132106
2023-12-25 19:42,Zupfgeigenhansel,Ich hab' die Nacht geträumt,210800
2023-12-25 19:46,Zupfgeigenhansel,Waldfest,263426
2023-12-25 19:50,Zupfgeigenhansel,Bürgerlied,206026
2023-12-25 19:54,Zupfgeigenhansel,Ein stolzes Schiff,242760
2023-12-25 19:59,Zupfgeigenhansel,Herbstlied / Bunt sind schon die Wälder,297560
2023-12-25 20:02,Zupfgeigenhansel,Di grine kusine,157560
2023-12-25 20:06,Zupfgeigenhansel,Dos Kelbl,198600
2023-12-25 21:24,Zupfgeigenhansel,Arbetlosemarsch,935
2023-12-26 03:16,Climax Blues Band,Reap What I've Sowed,1514
2023-12-26 03:16,Aerosmith,Sweet Emotion,1919
2023-12-26 03:16,Ten Years After,I've Been There Too - 2004 Remaster,809
2023-12-26 03:19,Sadja,Sadja,172426
2023-12-26 03:22,The Yardbirds,Knowing That I'm Losing You (Tangerine),174746
2023-12-26 03:26,Donovan,The Trip,274000
2023-12-26 03:29,The Rolling Stones,Lady Jane - Mono Version,187506
2023-12-26 03:33,East Of Eden,Communion,242653
2023-12-26 03:38,PJ Harvey,The River,292933
2023-12-26 03:41,Focus,Janis,188106
2023-12-26 03:45,Leo Kottke,Vaseline Machine Gun,189666
2023-12-26 03:47,Zupfgeigenhansel,Di grine kusine,157560
2023-12-26 03:52,The Beatles,Old Brown Shoe - Remastered 2009,201133
2023-12-26 03:52,Bob Dylan,Ballad of a Thin Man,5409
2023-12-26 03:55,Bob Dylan,I Want You,185200
2023-12-26 03:57,Led Zeppelin,Bron-Yr-Aur - Remaster,126560
2023-12-26 04:06,Kaleidoscope,The Sky Children,480800
2023-12-26 04:11,Yusef Lateef,Love Theme From Spartacus - Rudy Van Gelder Remaster / 2006,251600
2023-12-26 06:29,The Rolling Stones,Back Street Girl,206773
2023-12-26 06:30,Irmin Schmidt,Le Weekend,29850
2023-12-26 06:35,Santana,Incident at Neshabur,297506
2023-12-26 06:42,Ultimate Spinach,Jazz Thing,398517
2023-12-26 06:50,Frank Zappa,Blessed Relief,479186
2023-12-26 06:56,Ginger Baker,Brain Damage,289333
2023-12-26 06:59,Focus,Mother Focus,184693
2023-12-26 07:07,Herbie Mann,Memphis Underground,429000
2023-12-26 07:14,Colosseum,Butty's Blues,403866
2023-12-26 07:18,Premiata Forneria Marconi,Celebration,233000
2023-12-26 07:23,Buffalo Springfield,Bluebird,275760
2023-12-26 07:27,Chet Atkins,Jam Man,199493
2023-12-26 07:36,Genesis,Firth Of Fifth - Remastered 2008,574840
2023-12-26 07:40,PJ Harvey,C'mon Billy,167600
2023-12-26 07:40,Jean-Luc Ponty,Mirage,758
2023-12-26 07:46,PJ Harvey,You Said Something,198733
2023-12-26 08:01,Zupfgeigenhansel,Lomir sich iberbetn,210240
2023-12-26 08:06,The Rolling Stones,Gimme Shelter,270773
2023-12-26 08:11,Toufic Farroukh,Elhob ?!,300773
2023-12-26 08:12,Hatfield & The North,Aigrette,97960
2023-12-26 08:16,Aziz Sahmaoui,Absence,154964
2023-12-26 08:22,Hamid Baroudi,Streets of Algiers,349933
2023-12-26 08:27,Premiata Forneria Marconi,Generale,258000
2023-12-26 08:28,PJ Harvey,This Is Love,8031
2023-12-26 08:28,Toufic Farroukh,Callipyge - Intro,58826
2023-12-26 08:32,Toufic Farroukh,Ya Habibi,255973
2023-12-26 08:33,Jethro Tull,Round - 2001 Remaster,3304
2023-12-26 08:34,Premiata Forneria Marconi,Celebration,22243
2023-12-26 08:34,Focus,Father Bach,18003
2023-12-26 08:34,The Yardbirds,White Summer - 2003 Remaster,3790
2023-12-26 08:35,"Crosby, Stills, Nash & Young",Carry On,31071
2023-12-26 08:41,Leo Kottke,Sweet Emotion,332426
2023-12-26 08:43,Leo Kottke,Tumbling Tumbleweeds,164200
2023-12-26 08:46,Leo Kottke,Vaseline Machine Gun,189666
2023-12-26 08:50,Leo Kottke,World Turning,238466
2023-12-26 08:54,Leo Kottke,Oh Well,202333
2023-12-26 08:56,Leo Kottke,Buckaroo,124600
2023-12-26 08:58,Leo Kottke,Available Space,96400
2023-12-26 09:00,Leo Kottke,Mr. Fonebone,124333
2023-12-26 09:02,Leo Kottke,Airproofing,137666
2023-12-26 09:04,Leo Kottke,Up Tempo,100000
2023-12-26 09:14,Leo Kottke,Standing In My Shoes,40767
2023-12-26 11:16,Derek & The Dominos,I Looked Away,894
2023-12-26 11:16,Buffalo Springfield,Mr. Soul,1278
2023-12-26 11:20,The Rolling Stones,Rocks Off,271933
2023-12-26 11:26,Blind Faith,Had To Cry Today,2196
2023-12-26 11:26,Blind Faith,Presence Of The Lord,1267
2023-12-26 11:26,Blind Faith,Sea Of Joy,321800
2023-12-26 11:26,"Crosby, Stills & Nash",Long Time Gone - 2005 Remaster,4303
2023-12-26 11:26,Buffalo Springfield,Bluebird,1572
2023-12-26 11:36,Ten Years After,Let the Sky Fall - 2004 Remaster,1706
2023-12-26 17:02,Ten Years After,Let the Sky Fall - 2004 Remaster,10136
2023-12-26 17:09,Bob Dylan,Ballad of a Thin Man,1346
2023-12-26 17:09,Stephen Stills,Go Back Home,354466
2023-12-26 17:09,Spirit,Fresh-Garbage,1712
2023-12-26 17:14,Quicksilver Messenger Service,Fresh Air - Remastered,319586
2023-12-26 17:28,The Paul Butterfield Blues Band,East-West,791800
2023-12-26 17:33,Blind Faith,Well All Right,266866
2023-12-26 17:33,Ten Years After,Hard Monkeys - 2004 Remaster,2768
2023-12-26 17:33,Bob Dylan,Tangled up in Blue,1098
2023-12-26 17:43,The Yardbirds,Heart Full of Soul - 2015 Remaster,5015
2023-12-26 18:09,The Yardbirds,Heart Full of Soul - 2015 Remaster,142896
2023-12-26 18:14,The Rolling Stones,Torn And Frayed,257240
2023-12-26 18:17,Neil Young,Journey Through the Past,141906
2023-12-26 18:20,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-26 18:23,Leo Kottke,Vaseline Machine Gun,189666
2023-12-26 18:26,Traffic,Light Up Or Leave Me Alone,3375
2023-12-26 18:26,Little Feat,Rock and Roll Doctor,178666
2023-12-26 18:30,The Rolling Stones,Live With Me,213133
2023-12-26 18:33,Bob Dylan,All Along the Watchtower,151093
2023-12-26 18:36,The Byrds,5D (Fifth Dimension),153426
2023-12-26 18:38,J.J. Cale,Call Me The Breeze,156840
2023-12-26 18:42,The Yardbirds,Knowing That I'm Losing You (Tangerine),174746
2023-12-26 18:46,The Rolling Stones,Till The Next Goodbye - Remastered,276826
2023-12-26 18:51,Fleetwood Mac,The Ghost,242173
2023-12-26 18:55,Jerry Garcia,The Wheel,243365
2023-12-26 19:00,Eric Clapton,Please Be With Me,206466
2023-12-26 19:03,Bob Dylan,"Lay, Lady, Lay",197093
2023-12-26 19:04,Canned Heat,Let's Work Together,29217
2023-12-26 19:08,Creedence Clearwater Revival,I Heard It Through The Grapevine,224922
2023-12-26 19:08,Buffalo Springfield,Do I Have to Come Right out and Say It,7978
2023-12-26 19:15,Grateful Dead,Althea - 2013 Remaster,408478
2023-12-26 19:16,Leo Kottke,Up Tempo,26725
2023-12-26 19:20,Premiata Forneria Marconi,Celebration,233000
2023-12-26 19:20,Ginger Baker,Brain Damage,9661
2023-12-26 19:30,Colosseum,Butty's Blues,5525
2023-12-26 21:40,Zupfgeigenhansel,Wenn ich einmal der Herrgot wär',16643
2023-12-27 06:01,Colosseum,Butty's Blues,3747
2023-12-27 06:05,Chet Atkins,Jam Man,199493
2023-12-27 06:13,Frank Zappa,Blessed Relief,479186
2023-12-27 06:22,Genesis,Firth Of Fifth - Remastered 2008,574840
2023-12-27 06:23,Santana,Incident at Neshabur,23357
2023-12-27 06:23,Herbie Mann,Memphis Underground,2413
2023-12-27 06:23,Buffalo Springfield,Bluebird,2330
2023-12-27 06:23,Ultimate Spinach,Jazz Thing,2547
2023-12-27 06:27,Ginger Baker,Brain Damage,289333
2023-12-27 06:32,Premiata Forneria Marconi,Celebration,233000
2023-12-27 06:32,Focus,Mother Focus,20212
2023-12-27 06:37,The Rolling Stones,Gimme Shelter,270773
2023-12-27 06:41,Zupfgeigenhansel,Lomir sich iberbetn,210240
2023-12-27 06:46,PJ Harvey,This Is Love,226666
2023-12-27 06:49,PJ Harvey,C'mon Billy,167600
2023-12-27 06:54,Jean-Luc Ponty,Mirage,294000
2023-12-27 06:59,Premiata Forneria Marconi,Generale,258000
2023-12-27 07:01,Hatfield & The North,Aigrette,97960
2023-12-27 07:03,Aziz Sahmaoui,Absence,154964
2023-12-27 07:10,Hamid Baroudi,Streets of Algiers,349933
2023-12-27 07:15,Toufic Farroukh,Elhob ?!,300773
2023-12-27 07:20,PJ Harvey,You Said Something,198733
2023-12-27 07:24,Toufic Farroukh,Ya Habibi,255973
2023-12-27 07:25,Victor Jara,Deja la Vida Volar,6320
2023-12-27 07:25,Lhasa De Sela,De Cara a la Pared,2627
2023-12-27 07:25,Toufic Farroukh,Callipyge - Intro,3693
2023-12-27 07:29,Victor Jara,Deja la Vida Volar,207640
2023-12-27 07:33,Lhasa De Sela,De Cara a la Pared,255360
2023-12-27 07:39,Buena Vista Social Club,Chan Chan,258693
2023-12-27 07:40,Santana,Song of the Wind,36930
2023-12-27 07:42,Sergio Mendes & Brasil '66,Mais Que Nada,159466
2023-12-27 07:43,Al Di Meola,"Mediterranean Sundance / Rio Ancho - Live at Warfield Theatre, San Francisco, CA - December 5, 1980",55390
2023-12-27 07:48,Victor Jara,Manifiesto,269133
2023-12-27 07:52,Cesária Evora,Tchintchirote,194490
2023-12-27 08:04,Manu Chao,Clandestino,114437
2023-12-27 09:02,Anouar Brahem,Al Birwa,3626
2023-12-27 10:58,Francisco Tárrega,Lágrima,123426
2023-12-27 11:21,Emahoy Tsege Mariam Gebru,"Homesickness, Pt. 2",116009
2023-12-27 14:37,Camel,Supertwister,198680
2023-12-27 14:44,Camel,Song Within A Song,433093
2023-12-27 14:46,Genesis,Aisle Of Plenty - Remastered 2008,118186
2023-12-27 14:49,Focus,Moving Waves,162586
2023-12-27 14:57,Jethro Tull,My God,431053
2023-12-27 15:06,Genesis,Dancing With The Moonlit Knight - Remastered 2008,483053
2023-12-27 15:07,Focus,Janis,3327
2023-12-27 15:07,Soft Machine,"Hazard Profile, Pt. 4 - 2022 Remaster",85693
2023-12-27 15:17,Genesis,Firth Of Fifth - Remastered 2008,574840
2023-12-27 15:21,Focus,Focus II,243666
2023-12-27 15:24,Focus,Mother Focus,184693
2023-12-27 15:31,Camel,Freefall,352853
2023-12-27 15:34,Camel,Rhayader,181986
2023-12-27 15:36,Jethro Tull,Slipstream,71106
2023-12-27 15:38,Focus,Love Remembered,169400
2023-12-27 15:41,Triumvirat,Million Dollars - Edit / Digital Remaster,155133
2023-12-27 15:50,Camel,Nimrodel - Medley,556320
2023-12-27 15:56,Camel,Air Born,302026
2023-12-27 15:57,Eloy,Thoughts Of Home,65040
2023-12-27 16:02,The Alan Parsons Project,Some Other Time,245733
2023-12-27 16:58,Premiata Forneria Marconi,River Of Life,176273
2023-12-27 19:46,Bob Dylan,All Along the Watchtower,151093
2023-12-27 19:51,Tom Waits,New Coat Of Paint,202960
2023-12-27 19:53,Cream,Badge,164706
2023-12-27 19:57,Jethro Tull,Cross-Eyed Mary,250200
2023-12-27 20:01,George Harrison,Marwa Blues,221573
2023-12-27 20:06,Stephen Stills,Song of Love,206893
2023-12-27 20:09,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-27 20:13,The Yardbirds,Knowing That I'm Losing You (Tangerine),174746
2023-12-27 20:18,Blind Faith,Sea Of Joy,321800
2023-12-27 20:19,Derek & The Dominos,I Looked Away,3594
2023-12-27 20:23,Blind Faith,Well All Right,266866
2023-12-27 20:24,Bob Dylan,Ballad of a Thin Man,2544
2023-12-27 20:24,Neil Young,Journey Through the Past,3749
2023-12-27 20:24,Buffalo Springfield,I Am a Child,15822
2023-12-27 20:27,Cream,Those Were The Days,173640
2023-12-27 20:28,Patti Smith,Gloria: In Excelsis Deo,16482
2023-12-27 20:31,Tom Waits,Jockey Full Of Bourbon - 2023 Remaster,14943
2023-12-27 20:31,Rodríguez,Jane S. Piddy,180373
2023-12-27 20:35,Leon Russell,A Song For You,248600
2023-12-27 20:39,Lou Reed,Nobody but You,225233
2023-12-27 20:43,Bob Dylan,The Man in Me,186213
2023-12-27 20:48,Paul Simon,Duncan,283133
2023-12-27 20:50,J.J. Cale,After Midnight,143693
2023-12-27 20:55,Tim Buckley,Phantasmagoria in Two,208666
2023-12-27 21:02,Van Morrison,Cyprus Avenue - 1999 Remaster,419813
2023-12-27 21:04,Bob Dylan,To Be Alone with You,127600
2023-12-27 21:08,Bob Dylan,"Lay, Lady, Lay",197093
2023-12-27 21:13,Leonard Cohen,Is This What You Wanted,253853
2023-12-27 21:17,Premiata Forneria Marconi,Celebration,233000
2023-12-27 21:20,Van Morrison,Come Running - 2013 Remaster,151333
2023-12-27 21:24,Tom Waits,Old Shoes (& Picture Postcards),219840
2023-12-27 21:29,Leonard Cohen,Avalanche,302013
2023-12-27 21:33,Cream,Sunshine Of Your Love,250400
2023-12-27 21:38,Premiata Forneria Marconi,È festa,292346
2023-12-27 21:42,Arlo Guthrie,St. James Infirmary - Live,239626
2023-12-27 21:42,Carole King,So Far Away,10317
2023-12-27 21:43,Van Morrison,Sweet Thing - 1999 Remaster,2807
2023-12-27 21:43,Townes Van Zandt,"Fare Thee Well, Miss Carousel",3805
2023-12-27 21:45,The Kinks,A Well Respected Man,160333
2023-12-27 21:48,J.J. Cale,Precious Memories,129826
2023-12-27 21:53,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,273600
2023-12-27 21:56,Tim Hardin,Black Sheep Boy,4117
2023-12-27 21:56,Arlo Guthrie,Anytime,110493
2023-12-28 06:01,PJ Harvey,Angelene,15786
2023-12-28 06:09,Herbie Mann,Memphis Underground,429000
2023-12-28 06:18,Genesis,Firth Of Fifth - Remastered 2008,574840
2023-12-28 06:21,Leo Kottke,Vaseline Machine Gun,189666
2023-12-28 06:24,Cream,Badge,164706
2023-12-28 06:27,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-28 06:29,Blind Faith,Sea Of Joy,1648
2023-12-28 06:29,Triumvirat,Million Dollars - Edit / Digital Remaster,19391
2023-12-28 06:29,Jethro Tull,Cheap Day Return,1890
2023-12-28 06:29,Buffalo Springfield,Bluebird,1363
2023-12-28 06:29,Quicksilver Messenger Service,Fresh Air - Remastered,3952
2023-12-28 06:32,Tom Waits,New Coat Of Paint,202960
2023-12-28 06:37,Blind Faith,Well All Right,266866
2023-12-28 06:37,Camel,Song Within A Song,16346
2023-12-28 06:40,Focus,Mother Focus,184693
2023-12-28 06:46,Zupfgeigenhansel,Dos Kelbl,198600
2023-12-28 06:51,Zupfgeigenhansel,Herbstlied / Bunt sind schon die Wälder,297560
2023-12-28 06:58,Hamid Baroudi,Streets of Algiers,349933
2023-12-28 07:04,Toufic Farroukh,Ya Habibi,255973
2023-12-28 07:05,Toufic Farroukh,Callipyge - Intro,58826
2023-12-28 07:10,Jean-Luc Ponty,Mirage,294000
2023-12-28 07:14,Zupfgeigenhansel,Lomir sich iberbetn,210240
2023-12-28 07:16,Zupfgeigenhansel,Di grine kusine,157560
2023-12-28 07:28,Zupfgeigenhansel,Ich hab' die Nacht geträumt,4886
2023-12-28 08:18,Cluster,Heiße Lippen,141160
2023-12-28 08:21,John Cale,Big White Cloud,209426
2023-12-28 08:26,CAN,Fall of Another Year,203946
2023-12-28 08:36,Talking Heads,Houses in Motion - 2005 Remaster,4457
2023-12-28 11:59,Talking Heads,Houses in Motion - 2005 Remaster,43087
2023-12-28 12:13,Arzachel,Queen St. Gang,209877
2023-12-28 12:25,Arzachel,Queen St. Gang,56051
2023-12-28 12:28,Fleetwood Mac,Albatross,190106
2023-12-28 12:32,The Beatles,Dear Prudence - Remastered 2009,235773
2023-12-28 12:35,Jim Morrison,Ghost Song,170666
2023-12-28 12:36,Dire Straits,Wild West End,17823
2023-12-28 12:42,J.J. Cale,Don't Go To Strangers,143800
2023-12-28 12:46,Bill Frisell,Surfer Girl,254106
2023-12-28 12:50,Pink Floyd,San Tropez - 2011 Remastered Version,3791
2023-12-28 12:50,Peter Green,In the Skies,229000
2023-12-28 12:55,Bob Dylan,The Man in Me,186213
2023-12-28 13:02,Bill Frisell,Pipeline,426173
2023-12-28 13:05,Chet Atkins,Jam Man,199493
2023-12-28 13:07,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2023-12-28 13:10,Bob Dylan,"Lay, Lady, Lay",197093
2023-12-28 13:15,Fleetwood Mac,Hypnotized,289200
2023-12-28 13:18,Mulatu Astatke,Yègellé Tezeta,6955
2023-12-28 13:18,Nick Drake,Road,119450
2023-12-28 13:23,Elliott Smith,Waltz #2 (XO),280106
2023-12-28 13:28,Grateful Dead,Ripple - 2013 Remaster,249733
2023-12-28 13:31,Simon & Garfunkel,America,215293
2023-12-28 13:32,Pink Floyd,Breathe (In The Air) - 2011 Remastered Version,4217
2023-12-28 13:35,Psychic Ills,Mind Daze,218946
2023-12-28 13:37,Robert Plant,Big Log - 2006 Remaster,80759
2023-12-28 13:38,Bob Dylan,Shelter from the Storm,14833
2023-12-28 13:48,Van Morrison,Warm Love,2261
2023-12-28 15:07,Van Morrison,Warm Love,3423
2023-12-28 15:07,Dire Straits,News,1691
2023-12-28 15:14,Grateful Dead,Althea - 2013 Remaster,412595
2023-12-28 15:16,John Lennon,Hold On - Remastered 2010,112040
2023-12-28 15:17,Fleetwood Mac,Never Going Back Again - 2004 Remaster,15925
2023-12-28 15:17,Nick Drake,Pink Moon,1214
2023-12-28 15:17,Emahoy Tsege Mariam Gebru,"Homesickness, Pt. 2",1651
2023-12-28 15:26,Steve Reich,Electric Counterpoint: III. Fast,269093
2023-12-28 15:31,Bill Frisell,Coffaro's Theme,267466
2023-12-28 15:35,Steve Reich,Electric Counterpoint: III. Fast,279240
2023-12-28 15:41,Eddie Vedder,Hard Sun,322080
2023-12-28 15:41,Yusuf / Cat Stevens,Wild World,4183
2023-12-28 15:43,Emahoy Tsege Mariam Gebru,Tenkou Why Feel Sorry,123573
2023-12-28 15:49,Mulatu Astatke,Tezeta,368539
2023-12-28 15:54,Portishead,Sour Times,252266
2023-12-28 15:56,Brad Mehldau,Paranoid Android I,101386
2023-12-28 15:59,Masayoshi Takanaka,蜃気楼の島へ,218000
2023-12-28 16:08,Masayoshi Takanaka,TROPIC BIRDS,530000
2023-12-28 16:12,PJ Harvey,The Wind,241493
2023-12-28 16:17,Tangerine Dream,The Dream Is Always The Same - From 'Risky Business' Original Motion Picture Soundtrack,223902
2023-12-28 16:17,Stanley Myers,The Deer Hunter - Cavatina,4267
2023-12-28 16:23,Toufic Farroukh,Villes invisibles,357493
2023-12-28 16:26,Fleetwood Mac,Landslide,199493
2023-12-28 16:39,Masayoshi Takanaka,トーキョーレギー,85965
2023-12-28 17:40,Three Dog Night,Chest Fever,52746
2023-12-28 17:45,The Moody Blues,The Story In Your Eyes,176573
2023-12-28 17:49,The Moody Blues,Ride My See-Saw,219226
2023-12-28 17:55,The Who,You Better You Bet,336560
2023-12-28 17:58,The Byrds,Eight Miles High,214640
2023-12-28 18:02,The Who,I Can See For Miles - Mono Version,247306
2023-12-28 18:08,"Crosby, Stills & Nash",Long Time Gone - 2005 Remaster,256653
2023-12-28 18:11,Canned Heat,Let's Work Together,170120
2023-12-28 18:14,Tom Petty,You Wreck Me,202893
2023-12-28 18:17,Buffalo Springfield,Mr. Soul,172400
2023-12-28 18:18,The Grass Roots,Let's Live For Today - Uncensored Version,31617
2023-12-28 18:21,The Ozark Mountain Daredevils,If You Wanna Get To Heaven,184466
2023-12-28 18:24,Paul Simon,Me and Julio Down by the Schoolyard,164813
2023-12-28 18:28,Allman Brothers Band,Midnight Rider,180066
2023-12-28 18:32,Tom Petty and the Heartbreakers,American Girl,214733
2023-12-28 18:36,Fleetwood Mac,Say You Love Me,249946
2023-12-28 18:38,The J. Geils Band,Whammer Jammer,158266
2023-12-28 18:40,Leon Russell,Tight Rope,9138
2023-12-28 18:42,Buffalo Springfield,Rock & Roll Woman,165846
2023-12-28 18:45,Buffalo Springfield,For What It's Worth,153693
2023-12-28 18:49,Steppenwolf,Magic Carpet Ride,271573
2023-12-28 18:52,Cream,I Feel Free,171506
2023-12-28 18:58,Tom Petty,You Don't Know How It Feels,289440
2023-12-28 19:01,The Guess Who,Hand Me Down World - Single Version,206493
2023-12-28 19:04,Van Morrison,Brown Eyed Girl,183506
2023-12-28 19:08,The Byrds,My Back Pages,188240
2023-12-28 19:11,Tom Petty,I Won't Back Down,178360
2023-12-28 19:14,April Wine,You Could Have Been a Lady,204080
2023-12-28 19:18,Jim Croce,Walkin’ Back to Georgia,171853
2023-12-28 19:22,Steely Dan,Rikki Don't Lose That Number,272946
2023-12-28 19:27,James Taylor,Fire and Rain - 2019 Remaster,203613
2023-12-28 21:03,Tommy James & The Shondells,Crystal Blue Persuasion,181503
2023-12-28 23:41,Joan Baez,"Don't Think Twice, It's All Right",80160
2023-12-29 06:01,Tom Waits,New Coat Of Paint,1436
2023-12-29 06:01,Jethro Tull,Cheap Day Return,2069
2023-12-29 06:01,Rory Gallagher,Just The Smile,3754
2023-12-29 06:04,Cream,Badge,164706
2023-12-29 06:07,Focus,Mother Focus,184693
2023-12-29 06:11,Buffalo Springfield,Bluebird,275760
2023-12-29 06:17,Blind Faith,Sea Of Joy,321800
2023-12-29 06:24,Camel,Song Within A Song,433093
2023-12-29 06:29,Quicksilver Messenger Service,Fresh Air - Remastered,319586
2023-12-29 06:32,Triumvirat,Million Dollars - Edit / Digital Remaster,155133
2023-12-29 06:33,Arlo Guthrie,Coming into Los Angeles - Remastered,1286
2023-12-29 06:33,Blind Faith,Well All Right,6897
2023-12-29 06:33,Genesis,Firth Of Fifth - Remastered 2008,1480
2023-12-29 06:36,Toufic Farroukh,Elhob ?!,8154
2023-12-29 06:36,Leo Kottke,Vaseline Machine Gun,189666
2023-12-29 06:40,Zupfgeigenhansel,Dos Kelbl,198600
2023-12-29 06:41,Zupfgeigenhansel,Lomir sich iberbetn,23443
2023-12-29 06:42,Hadouk Trio,Échappade,26786
2023-12-29 06:47,Zupfgeigenhansel,Lomir sich iberbetn,186881
2023-12-29 06:51,Focus,Janis,188106
2023-12-29 07:02,Toufic Farroukh,Ya Habibi,9868
2023-12-29 07:34,Rabih Abou-Khalil,Dreams Of A Dying City,4613
2023-12-29 07:34,Toufic Farroukh,Ya Habibi,241694
2023-12-29 07:44,Toufic Farroukh,Fayrouz Blues,3050
2023-12-29 10:15,The Byrds,5D (Fifth Dimension),43285
2023-12-29 11:27,Toufic Farroukh,Ya Habibi,255973
2023-12-29 11:30,Anouar Brahem,Halfaouine,126853
2023-12-29 11:34,Rabih Abou-Khalil,On A Bus,260200
2023-12-29 11:36,Toufic Farroukh,Callipyge - Intro,12531
2023-12-29 11:38,Rima Khcheich,Muwashah salla fina el lahtha hindiyya,150560
2023-12-29 11:42,Hamza El Din,Mwashah,224293
2023-12-29 11:46,Toufic Farroukh,Ali au pays des merveilles,212360
2023-12-29 11:53,Anouar Brahem,The Lover Of Beirut,464453
2023-12-29 12:00,Toufic Farroukh,Villes invisibles,357493
2023-12-29 12:08,Rabih Abou-Khalil,Sahara,498360
2023-12-29 12:10,Hadouk Trio,Échappade,74160
2023-12-29 12:15,Toufic Farroukh,Elhob ?!,300773
2023-12-29 12:19,Rima Khcheich,Washwishni,229560
